date,um100,um025,pm1,pm25,um010,pm10,um003,temperature,um050,um005,pressure,humidity,locationId,location,latitude,longitude,country
2023-01-21T21:00:00+07:00,0.002142857142857143,0.18642857142857144,24.04285714285714,34.98571428571429,2.149285714285714,40.853571428571435,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-21T22:00:00+07:00,0.005517241379310345,0.22862068965517246,26.151724137931026,38.23448275862069,2.5100000000000002,45.97586206896552,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-21T23:00:00+07:00,0.012000000000000002,0.3116666666666667,34.24333333333334,48.99333333333335,3.4569999999999994,56.65666666666667,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-22T00:00:00+07:00,0.0020689655172413794,0.15172413793103445,20.417241379310347,29.34827586206897,1.7779310344827584,32.827586206896555,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-22T01:00:00+07:00,0.00035714285714285714,0.14107142857142857,21.23571428571429,30.432142857142857,1.8614285714285714,34.10714285714285,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-22T02:00:00+07:00,0.0014285714285714286,0.12000000000000001,19.085714285714285,26.87857142857143,1.5178571428571426,28.99285714285714,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-22T03:00:00+07:00,0.004999999999999999,0.15178571428571427,20.750000000000004,29.917857142857144,1.7175,33.06428571428571,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-22T04:00:00+07:00,0.006896551724137933,0.23206896551724132,24.844827586206897,36.29655172413793,2.300344827586207,43.33103448275862,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-22T05:00:00+07:00,0.001851851851851852,0.12074074074074079,18.385185185185183,25.42962962962963,1.3607407407407406,27.574074074074066,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-22T06:00:00+07:00,0.001851851851851852,0.09444444444444447,15.866666666666667,21.640740740740743,1.154074074074074,23.414814814814818,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-22T07:00:00+07:00,0.00035714285714285714,0.05642857142857145,10.953571428571427,14.525000000000002,0.7610714285714287,15.892857142857142,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-23T08:00:00+07:00,0.0026666666666666666,0.08633333333333335,12.933333333333335,17.293333333333337,0.9016666666666665,19.243333333333332,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-23T09:00:00+07:00,0.0010714285714285715,0.08000000000000003,14.296428571428573,19.132142857142856,1.0185714285714285,20.63571428571429,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-23T10:00:00+07:00,0.006551724137931036,0.13689655172413795,20.07586206896552,27.51724137931035,1.4313793103448278,30.78965517241379,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-23T11:00:00+07:00,0.0016666666666666668,0.09733333333333336,19.183333333333334,25.403333333333332,1.265333333333333,27.366666666666667,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-23T12:00:00+07:00,0.0014814814814814814,0.07666666666666669,18.577777777777776,23.27777777777778,1.0292592592592593,25.0962962962963,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-23T13:00:00+07:00,0.0,0.018333333333333344,5.8966666666666665,7.2700000000000005,0.3336666666666666,7.939999999999999,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-23T14:00:00+07:00,0.0003333333333333333,0.041000000000000016,13.769999999999998,17.02333333333333,0.8123333333333335,18.013333333333332,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-23T15:00:00+07:00,0.0,0.04962962962962965,11.348148148148148,14.52962962962963,0.7277777777777779,15.72962962962963,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-23T16:00:00+07:00,0.0,0.03766666666666669,8.536666666666667,11.136666666666663,0.5793333333333331,12.103333333333332,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-23T17:00:00+07:00,0.0,0.06500000000000003,12.136666666666667,16.439999999999998,0.906,17.779999999999994,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-23T18:00:00+07:00,0.0015384615384615385,0.0830769230769231,12.653846153846157,17.861538461538462,1.038076923076923,19.41538461538461,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-23T19:00:00+07:00,0.007142857142857145,0.21250000000000008,17.67142857142857,27.585714285714285,1.7789285714285714,31.63214285714286,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-23T20:00:00+07:00,0.003103448275862069,0.1568965517241379,16.055172413793102,24.282758620689652,1.4613793103448274,26.755172413793098,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-23T21:00:00+07:00,0.010384615384615388,0.2469230769230769,21.676923076923075,32.33461538461539,2.066923076923077,37.78846153846153,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-23T22:00:00+07:00,0.003181818181818182,0.13727272727272732,15.30909090909091,22.400000000000002,1.2763636363636361,24.650000000000002,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-23T23:00:00+07:00,0.0073076923076923084,0.19846153846153847,20.565384615384616,30.2923076923077,1.7884615384615385,34.873076923076916,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T00:00:00+07:00,0.0037037037037037034,0.14740740740740743,18.640740740740743,26.55185185185185,1.5048148148148148,29.399999999999995,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T01:00:00+07:00,0.002857142857142857,0.12535714285714286,16.125,23.12142857142857,1.3357142857142854,25.557142857142853,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T02:00:00+07:00,0.005333333333333333,0.22533333333333339,22.253333333333337,33.16333333333334,2.0906666666666665,38.68,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T03:00:00+07:00,0.015714285714285715,0.3592857142857143,25.707142857142863,39.34999999999999,2.8242857142857147,48.800000000000004,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T04:00:00+07:00,0.020000000000000004,0.3829166666666666,24.87083333333334,38.675000000000004,2.7795833333333335,48.43333333333334,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T05:00:00+07:00,0.01,0.21153846153846156,18.00769230769231,27.511538461538468,1.7369230769230768,31.53461538461538,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T06:00:00+07:00,0.004642857142857142,0.14214285714285718,13.521428571428572,20.532142857142862,1.2896428571428575,23.09642857142857,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T07:00:00+07:00,0.0025,0.11833333333333333,14.433333333333335,20.8625,1.30875,23.6125,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T08:00:00+07:00,0.0016,0.106,16.900000000000002,23.736,1.4012,26.168000000000003,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T09:00:00+07:00,0.0047619047619047615,0.19428571428571428,23.02380952380952,33.15238095238095,2.0785714285714283,38.42857142857144,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T10:00:00+07:00,0.009230769230769233,0.26,24.092307692307692,35.46538461538462,2.2788461538461537,42.4153846153846,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T11:00:00+07:00,0.003333333333333333,0.11555555555555558,19.94444444444444,27.303703703703697,1.4474074074074077,30.403703703703695,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T12:00:00+07:00,0.0012,0.07560000000000003,16.42,21.380000000000006,1.1003999999999998,22.916000000000004,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T13:00:00+07:00,0.0,0.0417857142857143,12.478571428571428,15.485714285714284,0.705,16.43571428571428,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T14:00:00+07:00,0.0,0.02600000000000001,5.636,7.3439999999999985,0.36639999999999995,8.156,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T15:00:00+07:00,0.0,0.05000000000000001,16.34761904761905,20.70952380952381,0.9061904761904761,22.06666666666667,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T16:00:00+07:00,0.0008695652173913044,0.06130434782608698,12.48695652173913,16.426086956521743,0.856086956521739,17.817391304347826,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T17:00:00+07:00,0.0010526315789473684,0.07315789473684213,10.88421052631579,15.426315789473685,0.89,16.857894736842102,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T18:00:00+07:00,0.0005,0.07750000000000003,9.565,13.825,0.8174999999999999,15.52,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T19:00:00+07:00,0.004210526315789474,0.2021052631578947,18.80526315789474,28.605263157894736,1.8036842105263156,32.742105263157896,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T20:00:00+07:00,0.003,0.1655,17.490000000000002,26.044999999999998,1.5635,29.059999999999995,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T21:00:00+07:00,0.0031578947368421056,0.1010526315789474,12.463157894736844,18.031578947368423,1.0610526315789475,20.105263157894736,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T22:00:00+07:00,0.0033333333333333335,0.11944444444444444,14.955555555555552,21.172222222222224,1.1872222222222222,23.538888888888888,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-24T23:00:00+07:00,0.003181818181818182,0.11136363636363637,16.2,22.349999999999998,1.1922727272727274,24.572727272727274,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-25T00:00:00+07:00,0.0,0.07473684210526317,11.194736842105264,15.478947368421057,0.8594736842105264,16.94210526315789,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-25T01:00:00+07:00,0.004615384615384616,0.23692307692307693,18.607692307692307,28.99230769230769,1.9246153846153844,34.08461538461538,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-25T02:00:00+07:00,0.00411764705882353,0.17176470588235296,21.035294117647062,30.39411764705882,1.866470588235294,34.87647058823529,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-25T03:00:00+07:00,0.005714285714285714,0.1942857142857143,21.385714285714283,31.357142857142858,1.8757142857142857,36.44285714285714,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-25T04:00:00+07:00,0.01,0.18,18.1,27.214285714285715,1.8442857142857143,31.842857142857145,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-25T05:00:00+07:00,0.016666666666666666,0.2933333333333334,16.966666666666665,27.866666666666664,1.8816666666666666,34.016666666666666,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-25T06:00:00+07:00,0.0,0.055,7.85,11.075,0.6325000000000001,12.350000000000001,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-25T07:00:00+07:00,0.0025,0.13833333333333334,14.924999999999999,21.908333333333335,1.3583333333333334,24.875,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-25T08:00:00+07:00,0.00411764705882353,0.14058823529411765,13.529411764705882,20.794117647058826,1.3282352941176472,23.264705882352942,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-25T09:00:00+07:00,0.0007692307692307692,0.07884615384615384,10.757692307692308,15.2,0.880769230769231,16.769230769230766,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-25T10:00:00+07:00,0.004,0.12033333333333336,13.703333333333335,19.923333333333336,1.176,22.32666666666667,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-25T11:00:00+07:00,0.008000000000000002,0.11499999999999999,9.393333333333333,14.59,0.9499999999999998,17.366666666666667,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-25T12:00:00+07:00,0.005,0.10733333333333334,7.503333333333332,11.95,0.7963333333333333,14.600000000000001,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-25T13:00:00+07:00,0.009285714285714286,0.1192857142857143,7.507142857142855,12.117857142857142,0.8060714285714285,15.107142857142858,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-25T14:00:00+07:00,0.0007142857142857143,0.05178571428571431,5.596428571428572,8.392857142857144,0.5624999999999999,9.789285714285715,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-25T15:00:00+07:00,0.002413793103448276,0.06620689655172417,7.389655172413795,10.975862068965517,0.7048275862068965,12.634482758620686,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-25T16:00:00+07:00,0.00785714285714286,0.14857142857142858,15.364285714285712,22.49642857142857,1.3389285714285717,25.428571428571423,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-25T17:00:00+07:00,0.017500000000000005,0.22928571428571431,17.371428571428574,26.532142857142855,1.6578571428571431,31.478571428571424,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-25T20:00:00+07:00,0.004399999999999999,0.13560000000000003,15.980000000000002,23.227999999999998,1.3596000000000001,25.68,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-25T21:00:00+07:00,0.0036363636363636364,0.10818181818181821,12.959090909090905,18.84090909090909,1.1249999999999998,21.040909090909086,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-25T22:00:00+07:00,0.0029411764705882353,0.11411764705882355,12.305882352941177,18.32941176470588,1.1135294117647057,20.429411764705883,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-25T23:00:00+07:00,0.0044444444444444444,0.14222222222222225,16.211111111111112,23.694444444444443,1.4733333333333332,27.383333333333333,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T00:00:00+07:00,0.005555555555555554,0.18555555555555558,19.72222222222222,28.81666666666667,1.7561111111111112,33.75,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T01:00:00+07:00,0.01,0.26199999999999996,22.919999999999998,34.480000000000004,2.168,41.50666666666667,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T02:00:00+07:00,0.01125,0.26375,18.6625,29.325,1.8525,34.3875,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T03:00:00+07:00,0.02125,0.50125,23.512500000000003,39.275000000000006,3.0149999999999997,50.112500000000004,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T04:00:00+07:00,0.012222222222222221,0.2822222222222222,19.977777777777774,31.54444444444444,2.0555555555555554,37.71111111111111,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T05:00:00+07:00,0.025,0.47375000000000006,23.2,38.6875,2.97375,49.449999999999996,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T06:00:00+07:00,0.025000000000000005,0.5266666666666667,26.95,42.93333333333334,3.4566666666666666,55.21666666666666,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T07:00:00+07:00,0.05105263157894739,0.8857894736842106,39.16315789473684,62.768421052631574,5.871052631578948,76.45789473684208,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T08:00:00+07:00,0.027500000000000014,0.55625,32.19166666666666,49.620833333333344,4.155416666666666,62.92083333333335,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T09:00:00+07:00,0.011000000000000001,0.299,29.46666666666666,42.213333333333345,2.9593333333333334,50.55666666666665,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T10:00:00+07:00,0.0003448275862068966,0.04655172413793106,11.155172413793103,14.424137931034485,0.7803448275862068,15.575862068965519,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T11:00:00+07:00,0.001,0.06500000000000002,13.163333333333334,17.15,0.9286666666666666,18.84,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T12:00:00+07:00,0.003333333333333333,0.09233333333333336,17.356666666666666,22.92666666666667,1.2686666666666668,25.290000000000006,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T13:00:00+07:00,0.0,0.057333333333333354,18.00333333333333,23.15,1.2926666666666669,24.323333333333334,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T14:00:00+07:00,0.0003333333333333333,0.0636666666666667,20.68,27.406666666666663,1.4773333333333334,28.673333333333336,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T15:00:00+07:00,0.0003333333333333333,0.06700000000000002,20.666666666666668,27.696666666666665,1.537333333333333,29.026666666666674,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T16:00:00+07:00,0.0003333333333333333,0.06600000000000003,21.00333333333333,28.130000000000003,1.561,29.546666666666663,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T17:00:00+07:00,0.0006666666666666666,0.07133333333333337,20.52,27.619999999999997,1.5646666666666669,29.070000000000004,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T18:00:00+07:00,0.0006896551724137932,0.060689655172413814,20.05862068965517,26.451724137931038,1.4606896551724138,27.496551724137927,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T19:00:00+07:00,0.0020689655172413794,0.11034482758620692,21.31034482758621,29.182758620689654,1.7389655172413796,31.52758620689655,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T20:00:00+07:00,0.001,0.1373333333333333,25.23,35.276666666666664,2.2406666666666673,40.190000000000005,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T21:00:00+07:00,0.010344827586206898,0.3379310344827586,33.92413793103448,49.30689655172414,3.952068965517241,60.59655172413793,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T22:00:00+07:00,0.007931034482758621,0.21827586206896551,21.055172413793102,31.86206896551724,2.057241379310345,36.88620689655172,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-26T23:00:00+07:00,0.007000000000000002,0.24366666666666667,23.88333333333334,35.62,2.2903333333333338,42.33666666666667,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T00:00:00+07:00,0.0058620689655172415,0.16724137931034486,19.968965517241376,29.1551724137931,1.7079310344827578,32.69310344827586,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T01:00:00+07:00,0.00851851851851852,0.21370370370370373,21.907407407407412,32.38518518518518,1.9514814814814814,37.62222222222223,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T02:00:00+07:00,0.017333333333333336,0.3343333333333334,25.129999999999995,38.38666666666666,2.6390000000000002,47.57333333333334,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T03:00:00+07:00,0.007307692307692308,0.2380769230769231,23.750000000000004,34.72692307692308,2.4403846153846156,40.13461538461539,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T04:00:00+07:00,0.0007692307692307692,0.10923076923076924,19.900000000000002,28.32307692307692,1.822692307692308,30.646153846153844,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T05:00:00+07:00,0.001724137931034483,0.14172413793103453,22.210344827586212,32.362068965517246,2.186896551724138,36.33103448275862,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T06:00:00+07:00,0.0012,0.16560000000000002,24.116000000000007,35.268,2.4263999999999992,40.644,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T07:00:00+07:00,0.00766666666666667,0.2303333333333333,29.169999999999998,41.833333333333336,2.823999999999999,50.61333333333334,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T08:00:00+07:00,0.006956521739130433,0.25521739130434784,30.147826086956517,43.68260869565218,3.135217391304347,53.286956521739114,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T09:00:00+07:00,0.011923076923076925,0.3303846153846154,33.85769230769232,49.276923076923076,3.9776923076923083,61.311538461538476,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T10:00:00+07:00,0.0007692307692307692,0.08230769230769233,16.469230769230766,22.073076923076922,1.2692307692307692,24.150000000000002,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T11:00:00+07:00,0.003461538461538461,0.08576923076923079,15.63076923076923,21.038461538461533,1.192307692307692,22.907692307692308,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T12:00:00+07:00,0.0010714285714285715,0.06714285714285718,13.696428571428571,18.17142857142857,1.035714285714286,19.82857142857143,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T13:00:00+07:00,0.002142857142857143,0.07250000000000002,13.864285714285716,18.392857142857142,1.0410714285714289,20.09642857142857,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T14:00:00+07:00,0.0009090909090909091,0.07181818181818184,14.922727272727274,19.71818181818182,1.1063636363636364,21.386363636363637,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T15:00:00+07:00,0.001851851851851852,0.07444444444444448,15.929629629629634,20.86296296296296,1.147037037037037,22.6962962962963,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T16:00:00+07:00,0.0008333333333333334,0.0779166666666667,16.083333333333336,21.1,1.1620833333333334,22.88333333333333,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T17:00:00+07:00,0.00037037037037037035,0.05851851851851854,13.514814814814812,17.677777777777777,0.9814814814814815,19.151851851851852,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T18:00:00+07:00,0.0011538461538461537,0.11576923076923078,18.91923076923077,26.52307692307692,1.7184615384615387,30.215384615384615,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T19:00:00+07:00,0.002777777777777778,0.06277777777777781,10.972222222222223,14.733333333333336,0.8505555555555554,16.45555555555556,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T20:00:00+07:00,0.004545454545454546,0.06409090909090913,9.822727272727276,13.322727272727274,0.7822727272727271,15.268181818181818,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T21:00:00+07:00,0.0030434782608695656,0.07739130434782612,10.930434782608698,15.026086956521738,0.895217391304348,17.16086956521739,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T22:00:00+07:00,0.0022222222222222222,0.10407407407407408,20.340740740740742,27.611111111111114,1.537777777777778,30.859259259259254,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-27T23:00:00+07:00,0.004399999999999999,0.15640000000000004,23.68399999999999,33.536,1.9799999999999998,38.65200000000001,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-28T00:00:00+07:00,0.006400000000000001,0.12199999999999997,11.588,17.131999999999994,1.1428000000000003,21.216000000000005,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-28T01:00:00+07:00,0.00368421052631579,0.0705263157894737,5.505263157894737,8.352631578947367,0.5484210526315789,10.368421052631579,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-28T02:00:00+07:00,0.0009523809523809524,0.03238095238095239,5.447619047619048,7.50952380952381,0.48999999999999994,8.700000000000003,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-28T03:00:00+07:00,0.003125,0.09875000000000003,16.78125,23.36875,1.4481249999999997,26.068749999999998,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-28T04:00:00+07:00,0.0031578947368421056,0.18263157894736842,24.52631578947369,35.357894736842105,2.427894736842105,40.88947368421053,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-28T05:00:00+07:00,0.0,0.052307692307692326,12.630769230769234,16.75,0.9542307692307694,17.71153846153846,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-28T06:00:00+07:00,0.0,0.058095238095238116,11.309523809523808,15.166666666666664,0.8833333333333334,16.623809523809523,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-28T07:00:00+07:00,0.0014285714285714286,0.07285714285714286,12.628571428571428,17.185714285714287,1.0078571428571428,18.771428571428572,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-28T08:00:00+07:00,0.001875,0.13,19.1125,26.837499999999995,1.595,30.34375,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-28T09:00:00+07:00,0.00818181818181818,0.19363636363636363,16.418181818181818,24.3,1.541818181818182,29.08181818181818,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-28T10:00:00+07:00,0.00875,0.28624999999999995,42.999999999999986,58.375,4.0874999999999995,62.949999999999996,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-28T11:00:00+07:00,0.0033333333333333335,0.16333333333333336,24.05,34.35,2.098333333333333,39.7,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-28T12:00:00+07:00,0.0023076923076923075,0.20615384615384613,30.58461538461539,43.46153846153846,3.1284615384615386,52.53846153846154,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-28T13:00:00+07:00,0.0075,0.31,34.71666666666666,50.49166666666667,4.435,62.51666666666666,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-28T14:00:00+07:00,0.005454545454545455,0.30818181818181817,36.53636363636364,51.8090909090909,4.380000000000001,63.49090909090909,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-28T15:00:00+07:00,0.0,0.07250000000000001,17.137500000000003,22.6375,1.2862500000000001,24.55,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-28T16:00:00+07:00,0.0,0.042352941176470586,14.776470588235293,18.48235294117647,0.9541176470588235,19.476470588235294,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-28T17:00:00+07:00,0.0,0.0288888888888889,13.648148148148149,16.837037037037035,0.8448148148148149,17.55925925925926,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-28T18:00:00+07:00,0.0,0.025517241379310353,14.348275862068965,17.593103448275862,0.8865517241379306,18.15862068965517,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-28T19:00:00+07:00,0.0,0.044000000000000025,17.460000000000004,22.02999999999999,1.163,22.82,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-28T20:00:00+07:00,0.0,0.09000000000000004,23.15666666666667,31.643333333333324,1.8776666666666668,35.093333333333334,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-28T21:00:00+07:00,0.0033333333333333335,0.21500000000000002,35.01,48.766666666666644,3.7789999999999995,55.889999999999986,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
2023-01-28T22:00:00+07:00,0.013000000000000005,0.4593333333333333,53.25000000000001,75.2533333333333,6.804999999999999,82.96666666666665,,,,,,,354662,Regatta The Icon,-6.09474,106.79309,ID
